,meteo_temp_max,meteo_temp_min,meteo_temp_mean,meteo_temp_max-min,meteo_pressure_max,meteo_pressure_min,meteo_pressure_mean,meteo_pressure_max-min,meteo_relhum_max,meteo_relhum_min,meteo_relhum_mean,meteo_relhum_max-min,meteo_wind_speed,meteo_precipitation,prtcl_elem_carbon_inPM10,prtcl_org_carbon_inPM10,prtcl_tot_carbon_inPM10,prtcl_sec_org_carbon_inOC,prtcl_elem_carbon_unit,prtcl_org_carbon_unit,prtcl_org_by_elem_carbon,prtcl_pm10_unit,prtcl_sec_carbon_unit,prtcl_tot_carbon_unit,no2,weekdays,weeknum,months,year,season,meteo_wind_direction_numerical
06-08-13,35.7,21,28.4,14.7,1001.3,998.3,999.7,3,58,30,47,28,0.9,0,2.957122868,23.75042217,26.70754169,83.71104714,0.917270304,7.367146362,8.031598021,31.01901225,6.167115364,8.284415628,47.60109474,1,32,8,2013,2,112.5
07-08-13,36.1,20.6,28.5,15.5,998.9,998,998.3,0.9,60,36,50,24,0.9,0,2.831864023,22.80908991,25.64095389,83.75724964,1.292404982,10.40960342,8.054443901,45.63796043,8.718797527,11.70200839,54.38956701,2,32,8,2013,2,67.5
08-08-13,38.1,19.4,31.7,18.7,999,998.3,998.7,0.7,61,30,42,31,0.9,0,4.179699295,16.53548047,20.71518289,66.9308258,1.681335639,6.651601146,3.956141171,40.22623448,4.451971576,8.332938043,56.46770144,3,32,8,2013,2,157.5
09-08-13,35,21.6,25.5,13.4,997.5,994.9,996.1,2.6,79,32,57,47,1.6,1,3.634212771,24.65437579,28.28858904,80.71536295,0.586836693,3.981080156,6.783965975,16.14756013,3.213343297,4.567916925,33.95919175,4,32,8,2013,2,45
12-08-13,30.4,16,23.6,14.4,1003,999.3,1001.1,3.7,60,35,49,25,0.8,0,7.762579794,23.33704161,31.09962624,56.48335478,1.577011644,4.741050957,3.006351268,20.31556114,2.677904632,6.318063584,44.86214286,0,33,8,2013,2,45
13-08-13,32.3,15.6,22.3,16.7,1002.5,997.8,999.9,4.7,84,28,61,56,2.1,19.4,6.447924551,26.09579055,32.54371879,67.67454701,1.054833878,4.269082824,4.047161276,16.35927762,2.889082463,5.323917304,28.69090532,1,33,8,2013,2,45
14-08-13,21.9,17,18.6,4.9,1006.7,1005.1,1005.8,1.6,72,53,65,19,1.1,0.4,7.321081807,23.50207854,30.82315468,59.24657468,0.917846664,2.946464056,3.21019204,12.53703604,1.745679028,3.86431001,34.20977021,2,33,8,2013,2,0
15-08-13,25.2,15.4,19.1,9.8,1007.8,1006.9,,0.9,78,37,60,41,1.7,0,5.3425782,21.68361253,27.02618795,68.54585824,0.912810603,4.153474956,4.557638535,19.76070609,2.959278421,5.06628522,31.10134369,3,33,8,2013,2,45
16-08-13,27.2,12.3,20.3,14.9,1007,1003.8,1005.1,3.2,66,32,51,34,1.1,0,3.364074592,19.86514651,23.22922123,77.84514179,0.907774542,5.360485856,5.90508503,26.98437614,4.172877815,6.268260431,27.99291717,4,33,8,2013,2,45
19-08-13,33,17.2,25,15.8,1000.9,997.5,998.9,3.4,78,27,56,51,0.9,0,4.752028493,25.37056535,30.12258586,75.49560291,0.99571872,5.316034383,5.338891672,20.95355113,4.013372208,6.311751431,51.13117079,0,34,8,2013,2,45
20-08-13,24,20.6,21.4,3.4,1007.4,1003.3,1005.3,4.1,62,47,52,15,3.1,0,7.043784518,19.64760859,26.69137537,53.09798574,0.847024126,2.362650143,2.78935401,12.02512831,1.254519636,3.209672135,30.97755857,1,34,8,2013,2,22.5
21-08-13,24.6,19.4,22.2,5.2,1007.7,1006.3,1007,1.4,54,45,51,9,3.5,0,6.504026623,18.74808761,25.25210851,54.61415074,1.076667923,3.103533508,2.882535497,16.5538671,1.694968468,4.180200483,31.78713787,2,34,8,2013,2,45
22-08-13,25.9,19,21.2,6.9,1004.9,1002.6,1003.6,2.3,61,41,53,20,1.9,0,6.539368017,18.91523585,25.45461349,54.77077474,1.406168128,4.067365794,2.892517411,21.50311964,2.227727757,5.473535993,21.53382857,3,34,8,2013,2,22.5
23-08-13,27.2,18.1,22.7,9.1,1002,999.8,1000.8,2.2,65,49,56,16,1.8,8.8,5.183647828,24.91252347,30.0961715,72.77844701,0.838436812,4.029513084,4.805983025,16.17464842,2.932617045,4.867949929,13.73095422,4,34,8,2013,2,67.5
26-08-13,23.9,14.7,18.3,9.2,998.4,996.2,997.3,2.2,96,59,82,37,0.8,7.1,10.78570484,28.62284053,39.40853864,50.70181491,1.500237511,3.981293727,2.653775617,13.90949903,2.018588177,5.481530301,39.06523872,0,35,8,2013,2,45
27-08-13,25,15.4,19.7,9.6,997.7,995.8,996.7,1.9,91,62,80,29,0.5,8.1,8.940270877,26.58512657,35.52540289,56.00461974,1.427600009,4.245165215,2.973637705,15.96819637,2.377488636,5.672766093,22.28892269,1,35,8,2013,2,337.5
28-08-13,22.5,14.9,17.7,7.6,1000.5,996.2,997.9,4.3,95,74,86,21,0.4,13,25.2876159,36.38931347,61.67693058,9.086337353,2.056299873,2.959050824,1.43901717,8.131647843,0.26886934,5.015350795,51.42689096,2,35,8,2013,2,22.5
29-08-13,24.6,14.5,19,10.1,1005.1,1003.6,1004.2,1.5,89,43,70,46,1.3,0,7.91846779,24.93684729,32.85530718,58.45729809,1.693904841,5.334446948,3.149201076,21.39182587,3.118373554,7.0283501,39.95356234,3,35,8,2013,2,0
30-08-13,24.4,11.9,18,12.5,1005.4,1004.8,1005,0.6,82,41,65,41,1.8,0,8.069175773,28.04899136,36.11816732,62.3636882,1.436079167,4.991906642,3.476066472,17.79709858,3.113137094,6.427985842,29.21255814,4,35,8,2013,2,337.5
02-09-13,19.3,12.4,14.5,6.9,1009.1,1008,1008.7,1.1,91,50,66,41,1.2,0,10.78393962,18.11624701,28.90018473,22.12387308,2.256575487,3.790885371,1.679928455,20.92533497,0.838690668,6.047460461,54.72702014,0,36,9,2013,3,315
03-09-13,27.9,11.1,20,16.8,1009.8,1006.8,1008.1,3,88,38,69,50,0.8,0,15.96555953,31.37422806,47.33978843,33.42575883,1.965935938,3.863298517,1.96511923,12.313605,1.291336845,5.829234558,36.34788085,1,36,9,2013,3,0
04-09-13,24.8,14.1,19.2,10.7,1011.1,1007.5,1009.2,3.6,86,52,74,34,0.8,0,10.0128389,24.18495052,34.19778595,45.83644566,1.594446845,3.851217267,2.415393952,15.92402376,1.76526111,5.445663559,36.140485,2,36,9,2013,3,67.5
05-09-13,25.3,13.6,19.1,11.7,1005,1002.2,1003.5,2.8,83,52,72,31,0.8,0,12.00600158,22.11180965,34.11781098,28.96551443,2.673606698,4.924060854,1.841729697,22.26891842,1.426279557,7.597667495,36.22456319,3,36,9,2013,3,157.5
06-09-13,26.1,13.4,19.4,12.7,1001.1,1000.4,1000.7,0.7,84,42,69,42,0.8,0,6.01140444,23.88020124,29.8916056,67.06686337,1.475412937,5.861052636,3.972482883,24.54356468,3.930824164,7.336465554,31.18262309,4,36,9,2013,3,67.5
09-09-13,23,15,16.9,8,1005.2,1000.9,1002.6,4.3,94,89,92,5,0.9,19.9,11.59518208,24.8991353,36.49431247,39.07599596,1.869540476,4.014593383,2.147369065,16.12342491,1.568742348,5.884133066,36.2839463,0,37,9,2013,3,67.5
10-09-13,21.5,14,17.5,7.5,1003.5,998.4,1001,5.1,94,72,86,22,0.2,21.8,12.18527108,30.2502435,42.43550966,47.30111204,2.02755697,5.033461433,2.482525279,16.63940799,2.380883232,7.061017584,55.53461053,1,37,9,2013,3,67.5
11-09-13,17.4,12.4,14.4,5,1001,1000.8,1000.9,0.2,95,66,82,29,0.4,2.2,14.18154785,23.22024785,37.40180483,20.09905533,1.90528784,3.119635201,1.637356381,13.43497804,0.627017205,5.024924268,41.69315745,2,37,9,2013,3,22.5
12-09-13,17.8,11.8,13.7,6,1000.1,999.2,999.8,0.9,94,63,84,31,0.5,0,17.73807322,31.62454276,49.3626272,26.62006566,2.289999122,4.082753196,1.782862342,12.91007818,1.086831581,6.372753765,43.29718439,3,37,9,2013,3,337.5
13-09-13,20.2,9.4,14.2,10.8,1004.3,1002.8,1003.4,1.5,93,50,78,43,0.2,7,12.05273258,25.474484,37.52721647,38.102194,2.071225441,4.377712607,2.113585764,17.1846959,1.66800455,6.448938029,48.70360597,4,37,9,2013,3,337.5
16-09-13,24.3,11.7,18.2,12.6,992.2,987.1,989.9,5.1,93,54,77,39,0.9,11.6,12.140905,29.68229363,41.82318393,46.48830168,1.654303847,4.044470534,2.444817221,13.6258693,1.880205663,5.698772379,35.91862263,0,38,9,2013,3,45
17-09-13,18.7,8.9,10.6,9.8,994.7,984.7,990.3,10,94,87,90,7,0.6,21.9,15.88294607,20.77907409,36.66202793,26.71417608,2.020941177,2.643923003,1.308263216,12.72396927,1.118036039,4.664865169,59.53011304,1,38,9,2013,3,292.5
18-09-13,17.4,4.7,13.4,12.7,991.5,988.4,989.6,3.1,91,55,76,36,1,1.2,20.78453004,29.21948298,50.00401273,6.940050489,3.647472744,5.127720836,1.405828418,17.54897867,0.355866415,8.775193528,50.2456,2,38,9,2013,3,225
19-09-13,18.4,13,14.6,5.4,1000.2,991.3,996,8.9,94,75,86,19,0.9,0.4,17.87933799,30.68644397,48.56579046,23.77454931,2.137724642,3.668993085,1.716307616,11.95639706,0.87228657,5.806718744,30.81520963,3,38,9,2013,3,112.5
20-09-13,21.1,9.5,14.1,11.6,1002.5,1001,1001.9,1.5,93,47,75,46,0.3,0,12.85790581,28.52796014,41.38586583,41.03495265,2.029166813,4.502132057,2.218709684,15.78147206,1.847447758,6.531298851,40.19063409,4,38,9,2013,3,135
23-09-13,22.7,7.6,14.6,15.1,1007.7,1002.8,1004.9,4.9,94,42,75,52,0.5,0,16.31488253,29.23220904,45.54709127,5.323378901,2.945192223,5.277051462,1.791751119,18.05218161,0.280917444,8.222243632,57.81604249,0,39,9,2013,3,180
24-09-13,23.4,10.1,15.3,13.3,1002.4,999.3,1000.6,3.1,92,53,77,39,0.3,0,11.40064052,23.08558988,34.48623022,16.22610458,3.509145901,7.105802782,2.024937971,30.78025218,1.15299499,10.61494863,54.63677809,1,39,9,2013,3,45
25-09-13,24.7,9.7,18.2,15,999.2,998,998.5,1.2,94,58,74,36,1.1,0,7.769402187,25.08426312,32.85367014,47.45798907,2.497596803,8.063731786,3.228596295,32.14657631,3.826884949,10.56133014,52.24845754,2,39,9,2013,3,180
26-09-13,25.3,14.2,20.7,11.1,998.5,996.5,997.5,2,79,53,64,26,1.8,2.1,8.761819358,22.77236109,31.53417924,34.7310437,1.898003992,4.932997417,2.599044806,21.66221323,1.713281488,6.831001147,35.74171546,3,39,9,2013,3,270
27-09-13,21.6,11.7,12.6,9.9,1002.1,1001.8,1001.9,0.3,95,83,88,12,2.4,1.5,4.334111032,20.08158683,24.41569784,63.38808544,0.911628845,4.223923583,4.633380797,21.03381381,2.67746429,5.135552423,27.64030925,4,39,9,2013,3,45
30-09-13,10.6,9,10.2,1.6,994.1,993.3,993.7,0.8,93,82,86,11,2.4,0.3,13.2230634,28.30929865,41.53236197,20.76384285,1.844770314,3.949474656,2.140903193,13.95115684,0.820062711,5.794244958,45.93883429,0,40,9,2013,3,22.5
01-10-13,16.5,9.4,12.4,7.1,997.9,994.8,996.1,3.1,87,56,76,31,1.259096084,0,7.110992404,25.8207248,32.93171715,53.28221751,1.726497234,6.269084174,3.63110004,24.27927265,3.340307065,7.995581394,64.20271111,1,40,10,2013,3,22.5
02-10-13,14.7,8.3,10.8,6.4,1009.7,1002.5,1005.833333,7.2,72,52,62,20,2.373151002,0,5.582200465,27.15310402,32.73530443,65.12562929,1.405834323,6.838300749,4.864229472,25.18423214,4.453486395,8.24413506,41.4396701,2,40,10,2013,3,112.5
03-10-13,12.3,4.4,6.6,7.9,1015.9,1013.8,1014.7,2.1,82,43,62,39,1.473915367,0,7.029125318,28.55623787,35.58536083,58.243823,1.541737942,6.26340169,4.062559219,21.93356744,3.648044594,7.805139116,40.82455,3,40,10,2013,3,67.5
04-10-13,12.5,0,5.9,12.5,1016.3,1013.7,1014.25,2.6,92,43,72,49,0.8049235,0,4.464142552,29.31851911,33.78267089,74.17047267,1.620275299,10.64125344,6.567558891,36.29533062,7.892667978,12.26153209,31.57796389,4,40,10,2013,3,22.5
07-10-13,17.8,6.6,12.4,11.2,1010.9,1010.5,1010.666667,0.4,95,47,78,48,1.584455813,0.15,3.751878683,30.11015959,33.86203826,78.8623762,2.008644429,16.12008527,8.025355331,53.53703035,12.71268229,18.1287297,72.24891611,0,41,10,2013,3,0
08-10-13,19.3,10.5,14.6,8.8,1010.4,1008.3,1009.166667,2.1,92,49,75,43,0.885590705,0,3.676509212,32.51745739,36.19396698,80.68543842,2.150370228,19.17470333,8.861802901,58.59310673,15.52688104,21.3250738,86.19776281,1,41,10,2013,3,22.5
09-10-13,17.1,10.3,14,6.8,1006,1001.8,1003.633333,4.2,99,73,87,26,0.375584912,0,3.601139741,34.92475519,38.52589571,82.50850065,2.292096028,22.22932138,9.698250472,63.64918311,18.34107978,24.52141791,100.1466095,2,41,10,2013,3,45
10-10-13,17.7,10.6,14.5,7.1,998.1,993.9,995.8,4.2,98,74,89,24,0.3,0,5.362929363,28.28465475,33.6475808,67.83588329,2.049974625,10.81178225,5.274105406,38.22490446,7.334267991,12.86175562,51.45132809,3,41,10,2013,3,67.5
11-10-13,18.5,11.2,12.3,7.3,1003.6,994.3,999.2333333,9.3,95,77,85,18,0.693670515,8.1,9.066726999,33.53442159,42.60114857,54.13513138,1.932555836,7.147798997,3.698624829,21.31481223,3.869470378,9.080354828,42.69716324,4,41,10,2013,3,67.5
21-10-13,22.6,14.2,17.1,8.4,1006.5,1006.2,1006.333333,0.3,87,60,76,27,1.565398631,0,9.22641191,20.42584905,29.65225744,23.37452917,2.293392416,5.077216122,2.213845344,24.85681799,1.186775364,7.370607662,63.25562143,0,43,10,2013,3,135
22-10-13,23.8,12.5,17.8,11.3,1005.3,1003.9,1004.4,1.4,86,64,78,22,1.79199156,0,9.22641191,20.42584905,29.65225744,23.37452917,2.293392416,5.077216122,2.213845344,24.85681799,1.186775364,7.370607662,56.01383302,1,43,10,2013,3,135
23-10-13,25.7,14.4,17.8,11.3,1003.4,1002.3,1002.8,1.1,85,43,68,42,1.67329765,0,12.17871723,26.10682557,38.28553467,20.86512619,3.813546768,8.174883968,2.143643297,31.3132056,1.705699855,11.98842819,65.11762542,2,43,10,2013,3,45
24-10-13,21.7,11.1,15.7,10.6,1006.3,1004.9,1005.6,1.4,95,62,82,33,0.3,0,13.03905871,26.45295401,39.49200725,16.38340115,6.028026193,12.22934134,2.028747213,46.23053187,2.003582049,18.257365,74.85181704,3,43,10,2013,3,67.5
25-10-13,23.9,9.6,17,14.3,1006.4,1004.8,1005.566667,1.6,99,49,73,50,0.885721341,0,10.22505407,24.50542662,34.73048069,29.21784513,2.227922546,5.339452692,2.396606068,21.78885834,1.560073018,7.567375238,64.7086779,4,43,10,2013,3,67.5
04-11-13,13.4,8.8,10.9,4.6,996.9,985.5,990.6,11.4,93,75,84,18,1.0667794,13.7,12.22765053,41.71763212,53.94528557,50.27854802,2.082842221,7.106127651,3.411745536,17.03387103,3.572857803,9.188970368,43.64769293,0,45,11,2013,3,112.5
05-11-13,12.7,7.8,9.7,4.9,986.6,981.2,984.1,5.4,98,82,92,16,0.56792907,14.4,17.61441019,45.6237851,63.23820528,34.50664668,2.252403152,5.834039076,2.590139812,12.78727546,2.013131251,8.086443506,52.58764782,1,45,11,2013,3,270
06-11-13,10.7,2,6.3,8.7,996.5,989.6,992.6,6.9,98,71,88,27,0.229529888,0,13.04092303,34.98794015,48.02887039,36.77186219,4.587709627,12.30852367,2.682934334,35.17933214,4.526073363,16.89623584,57.38181063,2,45,11,2013,3,112.5
07-11-13,14.4,3.2,7.8,11.2,1002,999.8,1000.8,2.2,98,71,89,27,0.833333333,0,12.39975935,35.52287016,47.92262951,40.78583047,6.581429613,18.85450056,2.864803192,53.07707534,7.689964635,25.43593017,60.17761761,3,45,11,2013,3,135
08-11-13,14.4,6.3,10,8.1,1001.5,1000.2,1000.9,1.3,99,83,93,16,0.3,0,8.573769675,34.40962834,42.98339001,57.73194487,2.66727964,10.70475468,4.013360476,31.10976549,6.180063073,13.37203183,28.59093064,4,45,11,2013,3,180
11-11-13,10.8,5.8,7.5,5,1008.7,994.7,1001.9,14,90,72,79,18,8.282425243,7.4,13.49656746,48.02163316,61.51820429,52.32322856,0.904949151,3.219865814,3.558062694,6.705031882,1.684737749,4.124815211,46.65662857,0,46,11,2013,3,0
12-11-13,9.3,6.3,7.9,3,1011.4,1010.2,1010.7,1.2,91,66,76,25,1.38582286,0,8.072450122,36.11174484,44.18419496,62.07921389,4.088472008,18.2895968,4.473455306,50.64722539,11.35403792,22.37806881,57.38181063,1,46,11,2013,3,45
13-11-13,9.1,7,8.2,2.1,1011.4,1008.8,1010,2.6,92,70,82,22,2.425770107,0,6.680854725,31.93398538,38.61484535,64.51054415,1.635481352,7.817478413,4.779925129,24.48012147,5.043097863,9.452961048,39.15380871,2,46,11,2013,3,337.5
14-11-13,8.9,6.7,7.2,2.2,1008.9,1003.9,1005.8,5,79,68,72,11,2.12966064,0.8,4.501049572,17.79654561,22.29759589,57.09592743,1.593648149,6.30107079,3.953865722,35.40614526,3.597654806,7.89471919,50.2456,3,46,11,2013,3,315
15-11-13,8.8,6,7.9,2.8,1011.7,1005,1008.4,6.7,89,81,85,8,3.086315903,0.1,2.956721812,31.17720281,34.13391519,83.91230768,1.29553161,13.66075482,10.5445168,43.81648639,11.46305462,14.9562823,37.39704413,4,46,11,2013,3,67.5
18-11-13,7.7,5.6,6.3,2.1,1005.7,1001.9,1003.6,3.8,96,83,90,13,0.065384339,0,3.151076344,27.18037956,30.33146063,80.33364643,1.688135297,14.56142382,8.625744537,53.57329093,11.69772272,16.24956165,30.04615191,0,47,11,2013,3,225
19-11-13,8.9,4.9,7.7,4,997.4,989.7,993.6,7.7,94,92,93,2,1.764756514,9.6,3.310294437,27.66207496,30.9723732,79.69970707,1.969898887,16.46122172,8.356379014,59.50826806,13.11954549,18.43112287,52.33916667,1,47,11,2013,3,292.5
20-11-13,9.6,7,7.9,2.6,989.6,986,987.8,3.6,97,96,97,1,0.415353739,16.1,10.17015104,34.92790065,45.09806035,50.60586841,2.741906299,9.416677334,3.434354171,26.96033016,4.76539134,12.15858597,43.76794425,2,47,11,2013,3,337.5
21-11-13,9.1,4.8,6.8,4.3,988.6,985.7,987.2,2.9,99,92,96,7,0.879979382,1.1,9.366664655,37.63448673,47.00114397,57.77988527,1.808546684,7.266591543,4.017917595,19.30833173,4.198628257,9.075136795,47.70151899,3,47,11,2013,3,135
22-11-13,7.6,3.9,6.7,3.7,989.6,987.4,988.5,2.2,97,92,95,5,1.891451671,20.8,8.443915204,33.83137632,42.27529153,57.66060657,1.521681853,6.096767929,4.006598303,18.02104612,3.515433369,7.618449782,46.40739444,4,47,11,2013,3,225
25-11-13,7.4,0.3,3.3,7.1,1003.5,999.2,1001.3,4.3,58,55,57,3,4.177492368,0,6.985259874,18.89153248,25.87679235,37.27570147,0.589294003,1.593736955,2.704485276,8.436250247,0.59407663,2.183030959,28.19906122,0,48,11,2013,3,45
26-11-13,5.6,2.2,2.8,3.4,1007.5,1006,1006.5,1.5,65,46,54,19,8.282425243,0,6.896072073,31.87754524,38.77362937,63.30242595,0.586772053,2.712392282,4.622565557,8.508786549,1.717010115,3.299165361,36.75727735,1,48,11,2013,3,112.5
27-11-13,2.6,1.4,2.1,1.2,1015.4,1010,1012.8,5.4,63,58,60,5,4.324941723,0,6.512422163,26.20190047,32.71431657,57.83712784,1.334505564,5.369213034,4.023372535,20.49169311,3.105398607,6.703717356,68.6669215,2,48,11,2013,3,0
28-11-13,4.7,-3.4,0,8.1,1016.3,1011.8,1013.9,4.5,85,46,71,39,0.833359907,0,6.403789495,33.6371908,40.04098029,67.704816,3.337896944,17.53297426,5.252700893,52.12377682,11.87066796,20.8708712,69.1177512,3,48,11,2013,3,0
29-11-13,6.5,-4.4,0.1,10.9,1011.8,1004.7,1008.5,7.1,94,53,79,41,0.327399464,0,4.434196791,34.09892862,38.53313008,77.94055082,2.412212676,18.54989116,7.68998992,54.40021699,14.45788735,20.96210638,40.70073692,4,48,11,2013,3,337.5
02-12-13,8.4,-1.3,5.3,9.7,1019.8,1014.2,1016.6,5.6,83,56,67,27,2.520994274,0,7.304233877,24.4199361,31.7241725,49.25998609,2.091096732,6.991075237,3.343257693,28.62855664,3.443802689,9.082172691,79.13481659,0,49,12,2013,0,112.5
03-12-13,7.2,-1.2,0.7,8.4,1019.8,1016.4,1017.9,3.4,89,55,76,34,0.459245307,0,6.170704126,38.32605039,44.4967385,72.68752281,4.124400748,25.61652409,6.210968733,66.83841365,18.62001679,29.74091414,102.9166962,1,49,12,2013,0,67.5
04-12-13,3.6,-5.5,-1.7,9.1,1012.8,1007.9,1010.1,4.9,93,75,87,18,0.333262771,0,4.990540392,36.24594246,41.23649815,76.64345434,5.801794188,42.13802149,7.262929385,116.2558307,32.29603526,47.93983346,81.45076211,2,49,12,2013,0,22.5
05-12-13,6.2,-4.5,-0.4,10.7,1012.3,1002.8,1008.6,9.5,93,63,83,30,0.704256927,0,4.597518577,35.71053519,40.30806141,78.16025474,4.420417426,34.33492859,7.767349841,96.147897,26.83626765,38.75535336,72.30315363,3,49,12,2013,0,0
06-12-13,6.1,-3.3,0,9.4,1001.4,995.2,998.3,6.2,95,66,84,29,0.885590705,0,3.837395064,35.96379923,39.80120145,81.89946621,2.724871812,25.53730881,9.371930342,71.00837331,20.9149196,28.26218571,59.58543792,4,49,12,2013,0,157.5
09-12-13,11.1,-1.9,7.4,13,1011.7,1010.5,1011.3,1.2,89,56,70,33,0.589180078,0,7.473492325,29.77956836,37.25306068,57.42784558,4.014820347,15.99782428,3.984692439,53.72080645,9.187205823,20.01264463,87.54130309,0,50,12,2013,0,45
10-12-13,12,2.4,7.1,9.6,1022.8,1016.9,1019.9,5.9,90,65,79,25,1.053611923,0,4.188019462,34.07337951,38.26140438,79.14962284,1.584537297,12.89166423,8.135917184,37.83500319,10.20370361,14.47620357,102.2811196,1,50,12,2013,0,67.5
11-12-13,7.6,0,1.8,7.6,1023.2,1020.5,1021.6,2.7,84,58,68,26,1.04906087,0,5.937259206,33.94759031,39.88484952,70.33137005,3.207734464,18.34092999,5.717720775,54.02719257,12.89942734,21.54866445,69.61109167,2,50,12,2013,0,67.5
12-12-13,6.6,-2.7,0.6,9.3,1019.7,1015.9,1017.7,3.8,89,46,74,43,0.308956227,0,4.805039115,36.02547843,40.83051132,77.37400927,5.585725855,41.87862815,7.49743708,116.2472505,32.40317363,47.46434676,74.865944,3,50,12,2013,0,135
13-12-13,3.1,-4.7,-1.4,7.8,1012.9,1011.7,1012.2,1.2,98,79,92,19,0.3,0,2.750459146,30.92366681,33.6741248,84.91189673,1.980415753,22.26599765,11.24309258,72.00309648,18.90648093,24.24641257,44.54005568,4,50,12,2013,0,315
16-12-13,0,-2.4,-1.4,2.4,1022.6,1020.8,1021.7,1.8,98,94,97,4,0.489947295,0,2.361776262,25.33497148,27.69674718,84.18610802,1.830499891,19.63592542,10.72708363,77.50522014,16.53072138,21.46642488,59.88994657,0,51,12,2013,0,0
17-12-13,-1.7,-3.6,-3,1.9,1021.8,1018.2,1019.8,3.6,99,97,98,2,1.259067468,0,2.667265025,25.68717665,28.35444133,82.38550355,1.396314408,13.44724822,9.630530304,52.35004375,11.07858316,14.84356244,42.70876,1,51,12,2013,0,22.5
18-12-13,-2.8,-3.8,-3.3,1,1015.5,1013,1014,2.5,97,97,97,0,0.572234229,0,1.943116446,21.79678683,23.73990301,84.87738885,1.424773614,15.98230863,11.21743727,73.3241498,13.56536624,17.40708204,45.99012792,2,51,12,2013,0,0
19-12-13,0.2,-5.1,-2.8,5.3,1008.4,1004.9,1006.5,3.5,95,83,91,12,1.133333333,0,3.896861821,32.04394718,35.94081797,79.37046524,4.076708717,33.52283063,8.223013454,104.6151725,26.60722663,37.59954872,69.57083077,3,51,12,2013,0,112.5
20-12-13,5.6,-4.4,2.2,10,1014.9,1009.4,1011.8,5.5,97,83,91,14,0.3,0.6,3.195887553,34.59335338,37.78923769,84.32818625,2.515571468,27.22938504,10.82433371,78.71276526,22.96204653,29.74495395,71.25439618,4,51,12,2013,0,67.5
